datetime,nat_demand,T2M_toc,QV2M_toc,TQL_toc,W2M_toc,T2M_san,QV2M_san,TQL_san,W2M_san,T2M_dav,QV2M_dav,TQL_dav,W2M_dav
2016/1/1 0:00,1051.9523,26.134423828125023,0.018925544,0.025894165,19.37830613803221,24.571923828125023,0.018544074,0.047058105,8.575731087261905,23.400048828125023,0.017575141,0.09768677,5.229912273043213
2016/1/1 1:00,1046.5185,25.997979736328148,0.01911586,0.023078918,18.581615024834424,24.396417236328148,0.018398697,0.056762695,8.833828261803214,23.224542236328148,0.017445022,0.096954346,5.545721817710581
2016/1/1 2:00,1016.3542,25.954492187500023,0.019176826,0.025375366,19.436710130153042,24.384179687500023,0.01836048,0.07366943,9.419010904466406,23.056054687500023,0.017299995,0.09841919,5.7340067382975155
2016/1/1 3:00,1019.0894,25.923516845703148,0.019246215,0.02368164,19.606119609638746,24.345391845703148,0.0183078,0.099487305,9.673266943141364,22.915704345703148,0.01717865,0.09701538,5.877588012114232
2016/1/1 4:00,1005.5549,25.927758789062523,0.01928426,0.018852234,18.15876908756182,24.318383789062523,0.01826955,0.118621826,9.27031249177008,22.802758789062523,0.017064106,0.10031128,5.842376436584501
2016/1/1 5:00,960.8573,25.960534667968773,0.019276315,0.014461517,16.735154180258146,24.319909667968773,0.018246347,0.085754395,8.806782020758616,22.733972167968773,0.016964609,0.1111145,5.828739000964928
2016/1/1 6:00,934.6824,26.026116943359398,0.019290661,0.014595032,16.031687134254007,24.244866943359398,0.018161511,0.048309326,8.24211195722194,22.674554443359398,0.016895032,0.111328125,5.717570709204942
2016/1/1 7:00,933.0675,26.837121582031273,0.019511068,0.0185318,18.723971215623465,25.055871582031273,0.018702352,0.03916931,10.11227869043918,22.962121582031273,0.017069662,0.10800171,5.763261651203205
2016/1/1 8:00,967.5832,27.817651367187523,0.019304357,0.02192688,22.0205257309356,26.309838867187523,0.019571386,0.029434204,11.22640078497828,23.747338867187523,0.017465673,0.1003418,5.9512955962022644
2016/1/1 9:00,989.1504,28.684442138671898,0.019258456,0.030731201,22.82260135945287,27.793817138671898,0.01996799,0.036026,13.806678946977868,24.895379638671898,0.01757999,0.090423584,6.119000354356003
2016/1/1 10:00,1007.7871,29.471246337890648,0.019402133,0.047943115,22.697503403823987,28.963433837890648,0.019837009,0.03604126,14.886240623881822,26.291558837890648,0.017403232,0.08898926,6.003696590379015
2016/1/1 11:00,999.3831,30.063012695312523,0.019515142,0.08514404,21.769199668320805,29.961450195312523,0.019774541,0.02519989,15.023905694245101,27.313012695312523,0.017378911,0.0847168,5.75704848128634
2016/1/1 12:00,980.5633,30.340325927734398,0.019544741,0.12542725,20.88183946596712,30.629388427734398,0.019735476,0.017623901,14.79067100132491,27.980950927734398,0.01740851,0.075531006,5.439833304852504
2016/1/1 13:00,985.6674,30.435113525390648,0.019513384,0.1638794,20.59503056112024,30.919488525390648,0.01968123,0.0128479,14.450424789995903,28.247613525390648,0.017499223,0.07507324,5.131231429220924
2016/1/1 14:00,990.3311,30.217309570312523,0.019399222,0.17999268,21.08720171796024,30.826684570312523,0.01955181,0.009220123,13.968811149719343,28.061059570312523,0.017942008,0.0796814,4.760288992852344
2016/1/1 15:00,983.7052,29.776696777343773,0.01928542,0.16589355,21.92658194355744,30.276696777343773,0.019499043,0.009483337,13.354976969320248,27.612634277343773,0.0180342,0.081207275,4.849729188260195
2016/1/1 16:00,978.1457,29.079827880859398,0.019240241,0.13006592,22.68018598207785,29.267327880859398,0.019614082,0.010307312,12.39641828799148,26.837640380859398,0.01800428,0.078063965,5.0101076157941336
2016/1/1 17:00,954.5712,28.202447509765648,0.019339552,0.08206177,22.083346317311435,27.780572509765648,0.019560805,0.013526917,10.85954995081644,25.710260009765648,0.01772975,0.07589722,5.261365087641155
2016/1/1 18:00,1041.3174,27.322381591796898,0.019544847,0.048553467,19.67294998055706,26.111444091796898,0.019056566,0.028137207,9.10343176720656,24.423944091796898,0.01762224,0.07962036,5.324460198349556
2016/1/1 19:00,1096.2633,26.919396972656273,0.01955895,0.031311035,18.94014052309718,25.450646972656273,0.018635793,0.048690796,9.078579308702672,23.747521972656273,0.017354054,0.08068848,5.542108234605495
2016/1/1 20:00,1125.674,26.708947753906273,0.019436741,0.022323608,18.640217720692124,25.083947753906273,0.018284703,0.050186157,8.895429564938132,23.482385253906273,0.017041111,0.07867432,5.681145846479149
2016/1/1 21:00,1122.2571,26.536004638671898,0.01932274,0.01663971,18.400440028360862,24.809442138671898,0.01805626,0.057891846,8.4984306322797,23.387567138671898,0.01681267,0.07965088,5.733135852443729
2016/1/1 22:00,1087.6066,26.371362304687523,0.019231804,0.013221741,18.904950392768225,24.511987304687523,0.017942436,0.06689453,8.027140807767701,23.261987304687523,0.016714104,0.080322266,5.784898978417059
2016/1/1 23:00,1051.6972,26.210778808593773,0.019141212,0.010887146,19.63383681078657,24.320153808593773,0.017867103,0.06842041,8.195497234869755,23.062341308593773,0.016676918,0.08078003,5.704420884985315
2016/1/2 0:00,1004.4597,26.080133056640648,0.018996377,0.009830475,20.41393966129804,24.158258056640648,0.017783303,0.06674194,8.456923809399797,22.923883056640648,0.016608376,0.08087158,5.673309275975455
2016/1/2 1:00,978.7889,25.960717773437523,0.018767485,0.012294769,20.768735526415927,24.023217773437523,0.01769937,0.06536865,8.891136217487338,22.804467773437523,0.016516814,0.07861328,5.7343809737920175
2016/1/2 2:00,954.4416,25.864251708984398,0.018684046,0.015003204,20.73469011747169,23.918939208984398,0.017615931,0.063079834,9.167889251559348,22.848626708984398,0.016425746,0.08016968,5.785412257349323
2016/1/2 3:00,915.837,25.832788085937523,0.018677076,0.024177551,20.93049126221215,23.809350585937523,0.017532667,0.056274414,9.06900903606564,22.856225585937523,0.01636537,0.08078003,5.772744300533185
2016/1/2 4:00,915.001,25.781274414062523,0.018768039,0.029037476,19.587115938259227,23.687524414062523,0.017432895,0.05052185,8.599795804815455,22.820336914062523,0.016303744,0.079956055,5.767016880154235
2016/1/2 5:00,919.3919,25.743402099609398,0.01878297,0.030387878,18.264178402203576,23.571527099609398,0.017318126,0.046722412,8.103037836714547,22.641839599609398,0.016272899,0.077301025,5.551660567667457
2016/1/2 6:00,900.5639,25.754876708984398,0.018844243,0.03578186,16.97001036626244,23.614251708984398,0.017303105,0.046829224,7.778198952972748,22.645501708984398,0.016212102,0.0741272,5.359637765031428
2016/1/2 7:00,929.3805000000001,26.552148437500023,0.019066159,0.043182373,19.376900998285645,24.724023437500023,0.017860714,0.045791626,9.935586674593473,23.208398437500023,0.016357724,0.07058716,5.3811403908017095
2016/1/2 8:00,1032.9802,27.510644531250023,0.01899854,0.061645508,22.638446736246788,26.315332031250023,0.018548405,0.04347229,11.657438243200904,24.291894531250023,0.016480839,0.06600952,5.382782380970707
2016/1/2 9:00,1119.3426,28.334771728515648,0.018946499,0.0718689,23.495734878805496,27.889459228515648,0.018862575,0.045715332,13.862265851973163,25.576959228515648,0.016550869,0.06640625,5.1101970606242855
2016/1/2 10:00,1201.9511,29.074182128906273,0.018962452,0.08648682,23.14114484719516,29.121057128906273,0.01886327,0.04057312,14.259828314262627,26.730432128906273,0.016551564,0.07546997,4.559115038880258
2016/1/2 11:00,1214.9812,29.660607910156273,0.019008571,0.099609375,22.08710705030341,30.051232910156273,0.018924648,0.040527344,13.606250885948956,27.660607910156273,0.016529018,0.08187866,3.8465743467226137
2016/1/2 12:00,1207.8154000000002,30.045312500000023,0.019022502,0.11004639,20.721328759907554,30.654687500000023,0.018946208,0.047592163,12.999836236949294,28.240625000000023,0.01652006,0.08288574,3.2525740011184165
2016/1/2 13:00,1213.9732999999999,30.188409423828148,0.018983662,0.12762451,19.585927083849942,30.907159423828148,0.018907368,0.059890747,12.545240701956242,28.477471923828148,0.016534626,0.08074951,2.9706870030072885
2016/1/2 14:00,1199.3924,30.154504394531273,0.018890847,0.14147949,18.680029207978706,30.826379394531273,0.018867958,0.062561035,12.184584161411642,28.381066894531273,0.016563881,0.08660889,2.96870593229012
2016/1/2 15:00,1190.3459,29.871850585937523,0.018782903,0.13909912,18.20087378783296,30.434350585937523,0.018882085,0.061660767,11.809082234355616,27.989038085937523,0.016623784,0.08758545,3.2068314276087992
2016/1/2 16:00,1158.0375,29.328698730468773,0.01874386,0.10391235,18.174248454468913,29.641198730468773,0.019056665,0.06387329,10.89676404742813,27.320886230468773,0.016760217,0.07723999,3.680271711684638
2016/1/2 17:00,1120.0541,28.496606445312523,0.018980024,0.058029175,17.354306568743493,28.277856445312523,0.019361494,0.07070923,8.883124556482722,26.230981445312523,0.017004011,0.0932312,4.0351109525606725
2016/1/2 18:00,1182.9187,27.471826171875023,0.019430773,0.032485962,14.984030928335946,26.448388671875023,0.01908745,0.07910156,7.012625920598225,24.924951171875023,0.017126696,0.106414795,4.444856317641635
2016/1/2 19:00,1225.2523999999999,26.955346679687523,0.01955484,0.0236969,14.481639039235004,25.666284179687523,0.018738495,0.07876587,7.111130910819357,24.142846679687523,0.017052399,0.098846436,5.347434353846822
