datetime,nat_demand,T2M_toc,QV2M_toc,TQL_toc,W2M_toc,T2M_san,QV2M_san,TQL_san,W2M_san,T2M_dav,QV2M_dav,TQL_dav,W2M_dav
2016/7/1 0:00,1032.5896,27.072106933593773,0.021012064,0.13476562,5.854512689575237,25.868981933593773,0.02043986,0.25390625,3.7975544639433694,24.103356933593773,0.019150492,0.25170898,6.027409109081389
2016/7/1 1:00,988.7878000000001,26.911035156250023,0.020928133,0.13641357,7.29349049398266,25.832910156250023,0.020394076,0.31982422,4.015340124334042,24.051660156250023,0.019051302,0.25671387,5.609851152617938
2016/7/1 2:00,972.9629,26.813897705078148,0.02082896,0.15527344,8.021611277187384,25.798272705078148,0.02032542,0.2565918,5.394252579526068,24.001397705078148,0.018929241,0.28222656,5.2272801256391315
2016/7/1 3:00,938.4834,26.721643066406273,0.020699289,0.16564941,8.198927441674774,25.690393066406273,0.020233896,0.23657227,6.92056674830442,23.877893066406273,0.018769052,0.31469727,5.373638275113759
2016/7/1 4:00,918.2565000000001,26.646630859375023,0.02060778,0.15496826,9.219839001489067,25.662255859375023,0.0201195,0.2064209,8.559866462628506,23.787255859375023,0.018662285,0.33935547,5.52963334590871
2016/7/1 5:00,929.6235,26.594262695312523,0.020562049,0.16473389,10.659472977884965,25.531762695312523,0.019898292,0.18615723,8.675569578265408,23.797387695312523,0.0186547,0.34631348,5.769689580543736
2016/7/1 6:00,943.4185,26.656640625000023,0.020645957,0.12567139,10.852388159565118,25.453515625000023,0.019684654,0.19726562,8.028615347505033,23.750390625000023,0.018654685,0.36743164,5.7445901482503094
2016/7/1 7:00,1038.5405,27.063134765625023,0.020867199,0.103637695,10.610124798039864,25.703759765625023,0.019684643,0.23345947,8.01494883044419,23.906884765625023,0.019013256,0.38916016,5.5367910064723445
2016/7/1 8:00,1186.0279,27.345971679687523,0.020752704,0.064971924,8.205573058262143,25.877221679687523,0.019570148,0.24224854,8.013787566950654,24.267846679687523,0.01929549,0.37231445,5.539798175289152
2016/7/1 9:00,1262.2752,27.443750000000023,0.0207221,0.03529358,5.4601934595732775,25.912500000000023,0.019142816,0.22369385,9.086059527508432,24.631250000000023,0.019394586,0.33972168,5.914118294093652
2016/7/1 10:00,1325.0946999999999,27.511560058593773,0.020569481,0.034439087,11.3449071675416,25.964685058593773,0.01868502,0.20544434,9.186384633149967,24.886560058593773,0.019234337,0.28198242,6.424580328033686
2016/7/1 11:00,1372.6361,27.476617431640648,0.0203788,0.07321167,18.575613709447587,26.039117431640648,0.018395158,0.23773193,9.348155952612016,24.992242431640648,0.018891068,0.23217773,6.796242814753953
2016/7/1 12:00,1365.1670000000001,27.241632080078148,0.020149952,0.11260986,22.97263790436693,25.897882080078148,0.018349415,0.2796631,9.681015699394555,24.976007080078148,0.018624073,0.24029541,6.888620039742424
2016/7/1 13:00,1394.0493,26.968652343750023,0.019905843,0.1362915,23.414254644481865,25.765527343750023,0.018387593,0.26574707,9.765281450988324,24.859277343750023,0.018578328,0.25231934,6.770097948095481
2016/7/1 14:00,1416.2704,26.780053710937523,0.019821959,0.17297363,22.360225145984142,25.670678710937523,0.01842578,0.20391846,9.532059812069177,24.701928710937523,0.018624144,0.25549316,6.447799537921878
