datetime,nat_demand,T2M_toc,QV2M_toc,TQL_toc,W2M_toc,T2M_san,QV2M_san,TQL_san,W2M_san,T2M_dav,QV2M_dav,TQL_dav,W2M_dav
2016/4/1 0:00,1082.8474999999999,26.841210937500023,0.017640995,5.5223703e-05,17.293639893727573,28.247460937500023,0.018152164,0.003818512,6.260801795457933,24.497460937500023,0.018770145,0.16546631,2.9167012083642185
2016/4/1 1:00,1036.6406,26.534997558593773,0.017725075,0.000892878,17.176317669159328,27.597497558593773,0.018602455,0.009033203,6.113514438069552,24.316247558593773,0.018701637,0.16937256,3.028690788392423
2016/4/1 2:00,1001.5975,26.343041992187523,0.01767175,0.004720688,17.167317047144202,27.077416992187523,0.018831419,0.015346527,5.805078042858614,24.155541992187523,0.018610166,0.17132568,3.1001044332694865
2016/4/1 3:00,955.588,26.258325195312523,0.017557325,0.008552551,16.981315972653178,26.617700195312523,0.018892469,0.018066406,5.36484979751666,24.039575195312523,0.01850337,0.18237305,3.124428153550244
2016/4/1 4:00,944.4593000000001,26.210961914062523,0.017419938,0.012561798,15.957393604361936,26.195336914062523,0.018808488,0.02027893,5.0049218977132375,23.945336914062523,0.018388871,0.19116211,2.9962164146250236
2016/4/1 5:00,939.3474999999999,26.189141845703148,0.017320663,0.014987946,14.044657430629984,25.845391845703148,0.018648177,0.024803162,4.856774703146149,23.876641845703148,0.018259078,0.20031738,2.7056230642585413
2016/4/1 6:00,971.2744999999999,26.266564941406273,0.017282441,0.014232636,12.828624012542257,25.735314941406273,0.018464997,0.029457092,5.579158142326439,23.907189941406273,0.018167451,0.1963501,2.235898978423327
2016/4/1 7:00,1091.2971,27.020227050781273,0.01716794,0.013065338,12.741837076295452,26.770227050781273,0.018220797,0.030838013,7.220494665387589,24.535852050781273,0.018579379,0.21820068,1.5626293807823122
2016/4/1 8:00,1272.1691,28.178552246093773,0.017053446,0.010700226,10.955294481338765,29.397302246093773,0.016786417,0.031158447,6.3963804321230215,25.287927246093773,0.018670877,0.22131348,1.3205273921729745
2016/4/1 9:00,1391.2559999999999,29.451867675781273,0.016740587,0.009170532,9.28521288798723,32.31124267578127,0.015718248,0.051101685,3.3611833043572785,26.998742675781273,0.017900255,0.24084473,1.9729871439875033
2016/4/1 10:00,1471.0421999999999,30.839929199218773,0.015916577,0.00592804,7.324008840742041,34.58992919921877,0.015111676,0.05116272,0.549622312283706,29.168054199218773,0.017183056,0.25830078,3.3884768917921986
2016/4/1 11:00,1510.2402000000002,32.55852661132815,0.014363995,0.002560616,5.35415635203198,36.44915161132815,0.014821759,0.07067871,4.324117996158541,30.339776611328148,0.017022839,0.2857666,4.881747239267234
2016/4/1 12:00,1528.9488999999999,33.82583007812502,0.013536224,0.000853062,4.627115122711524,37.40395507812502,0.01453186,0.08432007,7.992095914522897,30.591455078125023,0.01710678,0.29492188,5.9937751331936076
2016/4/1 13:00,1551.9676,34.60756835937502,0.01316241,0.000240624,4.977731462861112,37.52944335937502,0.014489925,0.11428833,11.354960986615867,30.279443359375023,0.017297542,0.30895996,6.754345982512982
2016/4/1 14:00,1549.7807,35.00240478515627,0.012944987,6.6936016e-05,5.520206902814235,36.89302978515627,0.014890483,0.13128662,14.059889845653977,29.611779785156273,0.017488291,0.3140869,7.24191528993887
2016/4/1 15:00,1523.0791000000002,35.03957519531252,0.012918348,2.4035573e-05,6.19678272634532,35.08645019531252,0.015695447,0.18377686,15.384214321601503,28.852075195312523,0.017618055,0.32873535,7.514951268569194
2016/4/1 16:00,1418.5972000000002,34.6186462402344,0.013166458,1.6063452e-05,8.038559013592838,32.9936462402344,0.016679794,0.21820068,15.146034703794099,27.837396240234398,0.017847091,0.31933594,7.323915181208954
2016/4/1 17:00,1303.1698,33.74871215820315,0.013643456,2.9303133e-05,10.533809876426256,30.858087158203148,0.017648889,0.22961426,13.77863545431514,26.670587158203148,0.018228723,0.3392334,6.766421522513722
2016/4/1 18:00,1286.2119,32.43319091796877,0.014337816,3.6403537e-05,12.313978300471081,29.089440917968773,0.018518724,0.23150635,11.590292110892646,25.573815917968773,0.018717088,0.3289795,5.880300310990632
2016/4/1 19:00,1334.3499,31.157434082031273,0.015146605,5.1930547e-05,12.702838568467019,28.235559082031273,0.019182555,0.22796631,9.794523363185537,25.048059082031273,0.019029967,0.33874512,5.26136567492308
2016/4/1 20:00,1296.7853,30.160058593750023,0.015825659,6.407499e-05,11.08456938158827,27.800683593750023,0.019632727,0.25012207,8.425813439828984,24.910058593750023,0.019174963,0.31274414,4.723959453993402
2016/4/1 21:00,1250.2017,29.467736816406273,0.01629114,7.149577e-05,8.692713218094855,27.545861816406273,0.019968508,0.25109863,7.28017141056527,24.827111816406273,0.019243715,0.23339844,4.332261480159145
2016/4/1 22:00,1189.2026,28.950921630859398,0.016596531,7.292628e-05,6.282677377245333,27.279046630859398,0.020197606,0.23913574,6.767612139727831,24.700921630859398,0.019175267,0.16149902,4.145518019808547
2016/4/1 23:00,1143.3328999999999,28.556970214843773,0.016779954,6.341934e-05,4.3987202300408255,27.041345214843773,0.020327622,0.18792725,6.596424625551039,24.494470214843773,0.018984849,0.12020874,3.9753398965869566
2016/4/2 0:00,1077.027,28.226586914062523,0.016894562,5.1662326e-05,3.316052947619046,26.804711914062523,0.020373566,0.13079834,6.1781278063199006,24.273461914062523,0.018756134,0.120910645,3.940965446268419
2016/4/2 1:00,1028.8208,27.941705322265648,0.01699392,4.0516257e-05,2.762700702746929,26.582330322265648,0.020320335,0.10913086,5.914131616871343,24.082330322265648,0.018535057,0.12609863,3.9274244170804713
2016/4/2 2:00,997.7455000000001,27.669976806640648,0.01709312,0.000258565,2.612929598152216,26.419976806640648,0.020266948,0.10153198,5.598594455078572,23.904351806640648,0.018336711,0.13665771,3.78195228297221
2016/4/2 3:00,965.4125999999999,27.447625732421898,0.017123584,0.002488136,3.0964130384250756,26.213250732421898,0.020152453,0.07232666,4.863352585602571,23.760125732421898,0.01816881,0.14050293,3.539434802954454
2016/4/2 4:00,962.5751,27.331323242187523,0.016970877,0.004924774,4.367189729584209,26.065698242187523,0.020022634,0.07891846,4.442634191337886,23.659448242187523,0.018038992,0.13293457,3.3318260181542545
2016/4/2 5:00,945.3190000000001,27.212609863281273,0.016932549,0.004928589,5.620713424063424,25.900109863281273,0.019839348,0.07626343,4.218125014741044,23.587609863281273,0.017901482,0.11669922,3.1638699892607316
2016/4/2 6:00,906.5656,27.165551757812523,0.016932374,0.004642487,6.533936372809715,26.118676757812523,0.01987732,0.068115234,4.617290632771083,23.587426757812523,0.017809754,0.09957886,2.9675697839721904
2016/4/2 7:00,995.3267,27.578118896484398,0.01715334,0.001764298,6.96607897833476,27.562493896484398,0.020083027,0.06625366,6.527952854631384,24.374993896484398,0.018259602,0.08569336,2.8034600660440456
2016/4/2 8:00,1139.4243999999999,28.524774169921898,0.017259857,0.000156105,6.696546774905413,29.540399169921898,0.018694183,0.07305908,7.316898701434623,25.352899169921898,0.018266937,0.06539917,2.7446864552513794
2016/4/2 9:00,1227.9737,29.848413085937523,0.016855262,0.000664711,6.647297601218854,31.551538085937523,0.017450355,0.080596924,7.153180123412993,27.614038085937523,0.017099403,0.042922974,2.7182085221493315
2016/4/2 10:00,1308.9034,31.135369873046898,0.016343934,0.011871338,5.974342332342207,33.0728698730469,0.016969545,0.10409546,7.123576525992227,30.010369873046898,0.016008241,0.053710938,3.0865479441592396
2016/4/2 11:00,1341.8417,32.1290222167969,0.015954752,0.038253784,4.5492588236015115,34.1602722167969,0.016877908,0.16363525,8.299418224489607,31.519647216796898,0.015702982,0.104400635,3.967792649031296
2016/4/2 12:00,1328.3494,32.73421630859377,0.015794484,0.053710938,3.0238486928552004,34.14046630859377,0.01697704,0.21240234,10.368266563803514,32.37484130859377,0.015702931,0.1585083,5.164071992296968
2016/4/2 13:00,1309.8229000000001,33.22896728515627,0.0156495,0.060821533,1.9435022006050606,33.61959228515627,0.01727456,0.2644043,12.147312630046207,31.994592285156273,0.015939416,0.21099854,6.323322396330088
2016/4/2 14:00,1300.7911,33.39986572265627,0.015634239,0.05987549,2.0745128461891005,32.79049072265627,0.017648399,0.2927246,12.919965401712394,31.196740722656273,0.016343772,0.2524414,6.725370869106504
2016/4/2 15:00,1238.7818,33.1843200683594,0.015802104,0.060134888,2.810345305000331,31.731195068359398,0.018045146,0.32055664,12.902947235545888,30.137445068359398,0.016679484,0.27819824,6.644595888822498
2016/4/2 16:00,1178.3905000000002,32.67254028320315,0.015886055,0.08355713,2.0012195445214793,30.500665283203148,0.018403756,0.33532715,11.887295636366867,29.000665283203148,0.01696943,0.2886963,6.15549444993802
2016/4/2 17:00,1158.1298,31.773309326171898,0.016061563,0.08425903,1.140111736669223,29.070184326171898,0.018853921,0.34362793,9.934225984015526,27.773309326171898,0.01723649,0.28637695,5.357967921127883
2016/4/2 18:00,1182.0395,30.814538574218773,0.016511695,0.056533813,2.1259706658845365,27.830163574218773,0.019639747,0.33068848,7.215546037151853,26.408288574218773,0.017732399,0.28381348,4.255906562561083
2016/4/2 19:00,1249.7682,29.951837158203148,0.017083911,0.028671265,3.2499910281130857,27.373712158203148,0.019922046,0.36132812,6.2520836553559755,25.420587158203148,0.018296985,0.28149414,3.54859854208024
2016/4/2 20:00,1235.3108,29.198205566406273,0.017549371,0.014080048,4.20248065306359,27.120080566406273,0.020013666,0.39135742,5.50089693211937,24.995080566406273,0.01857171,0.27246094,3.1104468594359163
2016/4/2 21:00,1202.6625000000001,28.591729736328148,0.017862292,0.007616043,5.07843835045841,26.904229736328148,0.020051928,0.37927246,4.8774010482128105,24.810479736328148,0.018587084,0.24926758,2.7287982542530607
2016/4/2 22:00,1172.1966,28.114404296875023,0.018083706,0.005096436,5.905942374801219,26.723779296875023,0.02005972,0.36499023,4.128496685520619,24.676904296875023,0.018495694,0.21850586,2.3924732199578185
2016/4/2 23:00,1113.5518,27.704858398437523,0.018213594,0.00463295,6.471035707759889,26.517358398437523,0.020059908,0.3244629,3.5483657204789565,24.517358398437523,0.018366182,0.19439697,2.095583914772989
2016/4/3 0:00,1063.2377000000001,27.348565673828148,0.018206118,0.00453186,7.049439387656072,26.286065673828148,0.020014284,0.26391602,3.1634852989148214,24.332940673828148,0.018190859,0.1953125,1.796924741637011
2016/4/3 1:00,1020.7660999999999,27.014306640625023,0.018183304,0.003297806,7.646875124714255,26.045556640625023,0.019938065,0.22918701,3.147889452012325,24.123681640625023,0.017962052,0.21466064,1.4936080162850744
2016/4/3 2:00,963.8397,26.701654052734398,0.018267201,0.002592087,7.97730096131777,25.826654052734398,0.019846486,0.22741699,3.320520607563689,23.920404052734398,0.017694997,0.23046875,1.1262505447267832
